order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
423,2105,2024-03-04,106,8,91.96,735.68,Completed,2024-03-08
424,9950,2023-02-06,457,1,417.52,417.52,Completed,2023-02-08
425,8569,2025-03-03,50,3,137.36,412.08,Completed,2025-03-04
426,6206,2023-05-17,445,6,326.53,1959.18,Cancelled,
427,5050,2023-07-13,294,9,107.93,971.37,Completed,2023-07-16
428,2534,2025-10-20,49,10,973.3,9733.0,Completed,2025-10-23
429,6543,2025-03-11,462,9,178.89,1610.01,Pending,
430,4530,2023-05-13,27,6,450.94,2705.64,Completed,2023-05-16
431,6490,2025-04-19,87,6,17.45,104.7,Cancelled,
432,597,2023-08-09,143,2,41.87,83.74,Completed,2023-08-11
433,3699,2024-08-31,141,6,397.2,2383.2,Completed,2024-09-03
434,1091,2024-12-11,202,3,184.36,553.08,Completed,2024-12-14
435,4134,2025-03-19,76,1,74.36,74.36,Pending,
436,7096,2024-02-06,277,6,525.59,3153.54,Completed,2024-02-09
437,1139,2023-02-16,297,1,367.59,367.59,Pending,
438,8295,2025-03-05,343,4,142.55,570.2,Pending,
439,8266,2024-12-12,50,2,137.36,274.72,Pending,
440,2702,2025-09-25,488,1,42.83,42.83,Completed,2025-09-26
441,1937,2025-02-17,67,4,166.79,667.16,Cancelled,
442,7384,2024-12-04,280,5,73.84,369.2,Completed,2024-12-09
443,7662,2024-05-08,337,4,1466.05,5864.2,Completed,2024-05-12
444,6404,2023-07-12,283,5,323.27,1616.35,Completed,2023-07-14
445,1476,2023-12-08,449,2,1965.18,3930.36,Cancelled,
446,5097,2025-07-08,478,7,113.3,793.1,Completed,2025-07-10
447,2555,2024-10-22,191,10,56.06,560.6,Pending,
448,2893,2023-03-05,186,10,69.72,697.2,Completed,2023-03-08
449,5787,2025-03-09,359,7,129.27,904.89,Completed,2025-03-12
450,9853,2024-05-05,472,2,71.04,142.08,Completed,2024-05-07
451,1984,2024-04-11,495,9,92.2,829.8,Pending,
452,2480,2024-08-12,177,8,1555.6,12444.8,Completed,2024-08-16
453,2463,2024-09-03,11,6,598.87,3593.22,Completed,2024-09-08
454,2087,2023-06-14,371,10,133.32,1333.2,Completed,2023-06-18
455,9434,2023-12-19,423,10,32.19,321.9,Completed,2023-12-21
456,1100,2023-10-05,357,3,23.7,71.1,Completed,2023-10-09
457,1948,2024-05-26,462,3,178.89,536.67,Completed,2024-05-27
458,6590,2025-04-20,424,5,39.56,197.8,Completed,2025-04-23
459,3507,2025-06-05,289,2,253.99,507.98,Completed,2025-06-07
460,9013,2025-03-13,91,4,55.65,222.6,Pending,
461,5928,2025-06-08,136,5,66.54,332.7,Cancelled,
462,1342,2024-04-07,256,4,5.65,22.6,Completed,2024-04-08
463,4831,2024-12-25,282,7,110.87,776.09,Completed,2024-12-29
464,1045,2025-02-13,1,9,1559.21,14032.89,Completed,2025-02-16
465,4267,2024-05-12,419,7,108.11,756.77,Completed,2024-05-14
466,9045,2023-06-30,431,1,73.58,73.58,Completed,2023-07-05
467,4797,2025-02-01,439,9,13.47,121.23,Completed,2025-02-04
468,6606,2024-05-01,126,3,33.42,100.26,Completed,2024-05-04
469,3873,2024-02-25,356,5,78.21,391.05,Completed,2024-03-01
470,9691,2025-03-30,433,5,234.54,1172.7,Pending,
471,5959,2023-11-09,231,2,48.4,96.8,Completed,2023-11-14
472,7103,2025-08-26,252,10,40.99,409.9,Completed,2025-08-30
473,7968,2025-07-23,384,4,67.51,270.04,Completed,2025-07-25
474,7718,2023-09-20,335,2,26.32,52.64,Completed,2023-09-22
475,9424,2025-07-09,120,7,60.95,426.65,Completed,2025-07-13
476,4618,2025-05-21,120,3,60.95,182.85,Pending,
477,1620,2023-05-06,2,4,178.88,715.52,Pending,
478,2384,2023-01-05,272,7,45.92,321.44,Cancelled,
479,2402,2023-04-25,148,3,16.64,49.92,Completed,2023-04-28
480,5692,2023-11-11,382,8,149.25,1194.0,Completed,2023-11-15
481,875,2025-08-01,342,2,99.4,198.8,Completed,2025-08-02
482,3583,2024-01-01,339,9,282.06,2538.54,Completed,2024-01-03
483,7300,2023-07-18,402,1,181.98,181.98,Completed,2023-07-20
484,4698,2023-05-31,332,3,20.9,62.7,Completed,2023-06-05
485,3351,2025-09-05,480,9,41.1,369.9,Completed,2025-09-08
486,5157,2024-07-07,327,7,83.53,584.71,Pending,
487,1293,2025-06-25,131,1,514.01,514.01,Cancelled,
488,266,2025-09-23,20,5,47.66,238.3,Pending,
489,7199,2023-04-21,476,4,34.36,137.44,Completed,2023-04-26
490,6086,2023-06-18,18,10,16.73,167.3,Completed,2023-06-20
491,6871,2025-06-09,493,9,267.63,2408.67,Completed,2025-06-14
492,3586,2025-07-11,444,8,17.04,136.32,Completed,2025-07-15
493,2221,2024-06-16,218,8,225.47,1803.76,Completed,2024-06-17
494,8122,2024-03-12,303,3,78.36,235.08,Pending,
495,7332,2023-11-16,45,2,352.83,705.66,Completed,2023-11-20
496,564,2024-05-23,384,7,67.51,472.57,Completed,2024-05-25
497,9671,2025-05-31,47,4,119.15,476.6,Completed,2025-06-04
498,5562,2025-12-20,389,10,96.65,966.5,Pending,
499,2944,2025-01-26,386,3,30.87,92.61,Cancelled,
500,3601,2025-08-12,429,10,556.79,5567.9,Pending,
501,5481,2024-09-03,266,2,96.42,192.84,Completed,2024-09-07
502,933,2023-10-14,417,9,1782.31,16040.79,Completed,2023-10-16
503,810,2023-06-05,214,2,156.86,313.72,Completed,2023-06-07
504,4137,2025-02-21,98,2,27.21,54.42,Pending,
505,9562,2024-02-26,229,8,384.38,3075.04,Completed,2024-02-29
506,4093,2024-04-10,290,5,202.55,1012.75,Completed,2024-04-15
507,8580,2024-08-16,146,3,62.42,187.26,Completed,2024-08-21
508,7534,2025-10-04,250,4,116.36,465.44,Pending,
509,8476,2024-03-13,437,5,41.02,205.1,Completed,2024-03-14
510,1521,2024-12-05,364,1,39.23,39.23,Cancelled,
511,9976,2025-05-13,256,10,5.65,56.5,Completed,2025-05-18
512,8304,2023-02-21,449,7,1965.18,13756.26,Completed,2023-02-22
513,8583,2024-11-05,467,1,459.15,459.15,Completed,2024-11-08
514,480,2023-10-16,441,8,1018.01,8144.08,Pending,
515,2664,2024-02-28,21,8,404.36,3234.88,Completed,2024-03-04
516,5158,2024-04-07,72,5,61.29,306.45,Completed,2024-04-09
517,6305,2025-09-14,396,7,66.73,467.11,Completed,2025-09-15
518,6491,2023-11-19,339,10,282.06,2820.6,Pending,
519,9786,2024-11-12,125,10,224.87,2248.7,Pending,
520,144,2023-10-19,87,6,17.45,104.7,Completed,2023-10-20
521,2503,2024-12-11,438,3,166.91,500.73,Pending,
522,692,2025-10-18,297,8,367.59,2940.72,Pending,
523,5334,2023-08-10,79,8,140.49,1123.92,Completed,2023-08-12
524,2736,2024-07-17,115,1,643.1,643.1,Cancelled,
525,6167,2023-04-17,85,2,277.8,555.6,Completed,2023-04-20
526,3815,2023-11-26,11,5,598.87,2994.35,Completed,2023-11-27
527,2548,2024-10-08,117,1,358.14,358.14,Completed,2024-10-11
528,3466,2024-02-15,30,3,87.44,262.32,Pending,
529,6313,2024-08-19,241,4,1049.82,4199.28,Completed,2024-08-21
530,9714,2025-12-30,239,5,119.84,599.2,Cancelled,
531,1705,2023-07-13,96,5,34.14,170.7,Completed,2023-07-18
532,1670,2023-03-15,161,9,847.12,7624.08,Completed,2023-03-20
533,9629,2023-10-25,354,6,179.83,1078.98,Completed,2023-10-30
534,8908,2023-10-11,464,3,8.16,24.48,Completed,2023-10-13
535,8917,2023-01-05,236,10,47.11,471.1,Completed,2023-01-08
536,9446,2024-11-20,117,9,358.14,3223.26,Completed,2024-11-22
537,2138,2024-05-16,157,4,97.58,390.32,Completed,2024-05-19
538,1756,2025-02-20,442,9,199.86,1798.74,Completed,2025-02-21
539,6539,2025-03-28,76,5,74.36,371.8,Pending,
540,7586,2024-12-19,323,3,763.13,2289.39,Cancelled,
541,8324,2023-08-30,403,7,486.03,3402.21,Completed,2023-09-01
542,9982,2025-11-21,239,5,119.84,599.2,Cancelled,
543,8974,2023-10-28,368,7,28.53,199.71,Cancelled,
544,2479,2025-05-25,112,5,65.25,326.25,Completed,2025-05-27
545,2938,2025-07-25,21,4,404.36,1617.44,Completed,2025-07-27
546,5028,2023-04-19,8,2,29.82,59.64,Completed,2023-04-20
547,2983,2024-07-22,467,6,459.15,2754.9,Completed,2024-07-26
548,7589,2024-05-04,213,10,408.43,4084.3,Completed,2024-05-08
549,8227,2023-04-06,140,5,63.26,316.3,Completed,2023-04-11
550,7348,2025-01-18,215,7,14.95,104.65,Completed,2025-01-19
551,91,2024-10-01,181,8,593.59,4748.72,Completed,2024-10-03
552,8332,2023-07-26,113,7,235.43,1648.01,Completed,2023-07-28
553,2873,2024-07-09,447,1,132.7,132.7,Pending,
554,3483,2023-10-20,360,8,39.29,314.32,Completed,2023-10-24
555,5594,2024-05-16,78,1,80.09,80.09,Completed,2024-05-20
556,1207,2023-02-22,324,2,20.58,41.16,Completed,2023-02-23
557,7324,2024-09-11,268,8,28.79,230.32,Pending,
558,6765,2024-06-17,160,8,47.77,382.16,Completed,2024-06-20
559,4479,2025-07-12,102,3,96.45,289.35,Cancelled,
560,3396,2025-10-03,471,3,125.86,377.58,Cancelled,
561,2845,2024-10-14,140,8,63.26,506.08,Completed,2024-10-19
562,6461,2025-01-03,406,9,97.77,879.93,Completed,2025-01-06
563,9891,2025-03-17,41,1,1188.99,1188.99,Completed,2025-03-20
564,4735,2023-11-18,279,4,111.06,444.24,Completed,2023-11-20
565,9749,2025-10-02,432,6,27.45,164.7,Cancelled,
566,4587,2023-11-09,407,9,104.08,936.72,Completed,2023-11-12
567,42,2024-09-20,287,1,61.83,61.83,Pending,
568,8816,2024-04-15,413,7,132.12,924.84,Completed,2024-04-19
569,3518,2024-10-01,262,1,111.79,111.79,Completed,2024-10-06
570,6405,2025-07-05,243,5,205.9,1029.5,Pending,
571,4697,2024-01-15,240,10,12.13,121.3,Pending,
572,6246,2025-08-09,482,5,29.88,149.4,Cancelled,
573,7629,2023-05-30,6,2,47.09,94.18,Completed,2023-06-04
574,9709,2024-08-29,328,6,62.28,373.68,Completed,2024-08-30
575,9588,2023-07-02,78,7,80.09,560.63,Pending,
576,2698,2024-05-16,13,1,86.65,86.65,Cancelled,
577,222,2025-08-27,490,6,68.73,412.38,Completed,2025-08-28
578,6886,2025-02-18,228,2,20.15,40.3,Pending,
579,2034,2024-07-02,468,2,9.73,19.46,Pending,
580,3556,2024-09-24,393,8,956.12,7648.96,Cancelled,
581,7535,2025-11-10,300,7,20.16,141.12,Cancelled,
582,5990,2023-09-09,220,6,27.42,164.52,Completed,2023-09-12
583,5988,2023-11-14,409,7,385.31,2697.17,Completed,2023-11-16
584,8172,2023-08-05,455,6,95.86,575.16,Completed,2023-08-06
585,6322,2024-06-08,443,4,305.97,1223.88,Completed,2024-06-11
586,9228,2024-07-23,394,5,63.97,319.85,Completed,2024-07-28
587,1975,2025-11-29,50,8,137.36,1098.88,Pending,
588,4272,2025-09-19,272,10,45.92,459.2,Completed,2025-09-21
589,4421,2023-04-23,213,8,408.43,3267.44,Cancelled,
590,8321,2024-06-29,176,6,30.54,183.24,Pending,
591,8352,2025-06-18,434,4,106.44,425.76,Pending,
592,3351,2024-10-18,82,9,139.73,1257.57,Completed,2024-10-20
593,9194,2024-02-23,447,6,132.7,796.2,Completed,2024-02-24
594,6611,2023-09-06,476,4,34.36,137.44,Pending,
595,2357,2023-04-10,310,8,154.53,1236.24,Completed,2023-04-11
596,8777,2023-08-08,154,4,164.56,658.24,Completed,2023-08-13
597,1719,2024-06-27,205,8,582.19,4657.52,Completed,2024-07-01
598,6855,2023-08-23,128,2,70.53,141.06,Completed,2023-08-25
599,9323,2024-11-18,293,4,242.83,971.32,Completed,2024-11-21
600,7058,2025-09-17,230,1,172.98,172.98,Completed,2025-09-21
601,5016,2024-06-13,232,8,27.77,222.16,Completed,2024-06-15
602,8377,2025-08-07,249,6,1040.92,6245.52,Completed,2025-08-11
603,1895,2024-01-08,420,6,66.49,398.94,Completed,2024-01-10
604,2525,2023-12-19,499,6,349.4,2096.4,Completed,2023-12-20
605,6450,2023-08-01,269,1,84.36,84.36,Pending,
606,7469,2025-05-20,52,5,46.55,232.75,Completed,2025-05-23
607,2740,2023-11-28,475,4,371.65,1486.6,Pending,
608,6377,2023-05-15,438,4,166.91,667.64,Pending,
609,7892,2023-04-03,192,7,58.8,411.6,Cancelled,
610,5459,2024-01-22,70,5,124.56,622.8,Completed,2024-01-24
611,1633,2023-06-08,251,2,217.15,434.3,Pending,
612,9751,2024-08-09,242,7,240.55,1683.85,Completed,2024-08-12
613,3579,2023-04-24,436,3,74.56,223.68,Pending,
614,4126,2023-04-24,433,3,234.54,703.62,Pending,
615,5728,2023-03-28,245,5,75.84,379.2,Cancelled,
616,2349,2024-09-13,401,1,1154.52,1154.52,Completed,2024-09-15
617,740,2023-12-22,423,8,32.19,257.52,Completed,2023-12-26
618,8393,2024-06-12,498,6,208.22,1249.32,Pending,
619,7528,2023-01-27,294,7,107.93,755.51,Completed,2023-02-01
620,1852,2025-12-09,312,6,58.2,349.2,Completed,2025-12-10
621,5152,2024-08-26,48,5,39.35,196.75,Completed,2024-08-30
622,7453,2025-12-20,377,5,1322.74,6613.7,Cancelled,
623,9835,2024-12-14,304,1,25.63,25.63,Completed,2024-12-16
624,9283,2023-02-09,477,6,470.12,2820.72,Pending,
625,665,2024-08-14,267,10,583.44,5834.4,Cancelled,
626,8216,2025-07-17,206,1,134.21,134.21,Pending,
627,1421,2024-09-05,58,1,136.04,136.04,Completed,2024-09-07
628,6332,2024-02-21,207,6,25.59,153.54,Completed,2024-02-24
629,5920,2025-07-15,85,9,277.8,2500.2,Pending,
630,9232,2023-07-23,318,7,50.73,355.11,Completed,2023-07-27
631,5826,2024-11-06,381,4,218.47,873.88,Completed,2024-11-11
632,4890,2024-11-19,420,8,66.49,531.92,Cancelled,
633,6061,2023-05-31,190,6,17.99,107.94,Cancelled,
634,757,2025-08-02,135,10,118.94,1189.4,Cancelled,
635,301,2025-08-16,493,7,267.63,1873.41,Pending,
636,7350,2023-07-09,381,7,218.47,1529.29,Completed,2023-07-10
637,4971,2024-08-06,289,1,253.99,253.99,Completed,2024-08-11
638,7169,2024-03-05,410,5,126.88,634.4,Completed,2024-03-07
639,4837,2025-07-07,332,9,20.9,188.1,Pending,
640,8654,2025-03-06,296,4,31.4,125.6,Pending,
641,3123,2023-08-24,477,7,470.12,3290.84,Completed,2023-08-27
642,4061,2023-05-08,105,3,503.5,1510.5,Completed,2023-05-13
643,2650,2024-03-21,306,7,238.95,1672.65,Pending,
644,1451,2023-12-03,399,3,131.95,395.85,Completed,2023-12-06
645,1177,2025-11-11,251,8,217.15,1737.2,Completed,2025-11-13
646,1027,2024-10-14,461,10,264.34,2643.4,Cancelled,
647,998,2023-10-24,316,4,23.39,93.56,Completed,2023-10-25
648,3454,2025-09-18,172,6,26.05,156.3,Completed,2025-09-22
649,4454,2024-08-01,288,2,56.18,112.36,Completed,2024-08-05
650,7930,2025-12-24,91,9,55.65,500.85,Cancelled,
651,8246,2024-10-25,482,7,29.88,209.16,Completed,2024-10-30
652,5214,2024-10-07,464,1,8.16,8.16,Completed,2024-10-10
653,5926,2024-01-29,229,7,384.38,2690.66,Pending,
654,1705,2025-03-17,14,4,123.21,492.84,Cancelled,
655,2618,2024-12-27,161,1,847.12,847.12,Completed,2024-12-31
656,2419,2023-02-12,456,3,41.56,124.68,Completed,2023-02-14
657,4949,2025-12-22,390,6,100.7,604.2,Completed,2025-12-25
658,3485,2025-08-09,211,5,740.66,3703.3,Cancelled,
659,2103,2025-12-25,326,5,112.6,563.0,Pending,
660,4803,2024-01-21,335,7,26.32,184.24,Pending,
661,1185,2023-01-24,396,5,66.73,333.65,Completed,2023-01-25
662,8395,2025-05-29,176,8,30.54,244.32,Completed,2025-06-02
663,7575,2024-08-12,395,6,79.75,478.5,Completed,2024-08-15
664,9924,2025-02-10,156,4,57.48,229.92,Completed,2025-02-14
665,2689,2023-12-03,352,4,14.71,58.84,Pending,
666,5993,2023-04-21,58,8,136.04,1088.32,Completed,2023-04-26
667,8120,2024-08-26,235,9,134.49,1210.41,Completed,2024-08-31
668,3892,2023-03-03,299,1,605.76,605.76,Completed,2023-03-04
669,9344,2023-08-23,315,4,153.44,613.76,Cancelled,
670,1834,2025-06-21,359,6,129.27,775.62,Pending,
671,1715,2024-06-26,492,3,42.32,126.96,Completed,2024-06-29
672,5111,2025-03-17,65,4,289.37,1157.48,Pending,
673,3550,2023-12-20,450,8,101.95,815.6,Pending,
674,6132,2024-09-30,394,8,63.97,511.76,Completed,2024-10-01
675,8528,2025-02-08,61,8,535.57,4284.56,Completed,2025-02-12
676,3270,2024-08-08,113,5,235.43,1177.15,Completed,2024-08-13
677,7404,2024-03-21,28,4,35.48,141.92,Pending,
678,3240,2023-05-25,178,10,180.77,1807.7,Pending,
679,439,2025-10-06,60,2,79.43,158.86,Completed,2025-10-11
680,8286,2023-11-06,60,8,79.43,635.44,Completed,2023-11-10
681,5229,2024-07-24,443,10,305.97,3059.7,Pending,
682,6600,2023-02-16,395,8,79.75,638.0,Cancelled,
683,3734,2024-11-18,331,2,502.69,1005.38,Completed,2024-11-20
684,4503,2025-03-22,83,10,487.25,4872.5,Completed,2025-03-25
685,8193,2024-05-15,143,3,41.87,125.61,Completed,2024-05-17
686,5578,2025-03-23,124,1,72.38,72.38,Completed,2025-03-26
687,1485,2023-07-22,470,1,24.22,24.22,Completed,2023-07-24
688,5048,2025-01-12,50,5,137.36,686.8,Completed,2025-01-14
689,1347,2024-03-10,27,5,450.94,2254.7,Completed,2024-03-13
690,1744,2024-03-07,468,7,9.73,68.11,Completed,2024-03-10
691,9852,2023-02-18,370,1,106.66,106.66,Completed,2023-02-22
692,8704,2024-10-01,334,2,56.31,112.62,Completed,2024-10-03
693,8670,2025-03-29,166,2,102.45,204.9,Completed,2025-04-02
694,910,2024-11-11,341,5,536.57,2682.85,Completed,2024-11-15
695,9976,2023-01-19,165,10,394.94,3949.4,Completed,2023-01-23
696,2131,2024-05-09,481,4,510.9,2043.6,Completed,2024-05-14
697,1781,2023-12-18,238,9,124.03,1116.27,Completed,2023-12-21
698,5618,2024-11-28,216,4,65.07,260.28,Completed,2024-12-03
699,3808,2023-04-06,239,2,119.84,239.68,Completed,2023-04-07
700,4612,2023-04-26,259,3,15.74,47.22,Cancelled,
701,8658,2024-03-20,395,4,79.75,319.0,Cancelled,
702,5954,2025-11-23,90,9,51.1,459.9,Pending,
703,2993,2024-05-11,266,10,96.42,964.2,Completed,2024-05-13
704,9197,2023-05-16,250,3,116.36,349.08,Cancelled,
705,7058,2023-09-12,179,4,20.45,81.8,Cancelled,
706,2860,2024-06-29,344,6,33.22,199.32,Cancelled,
707,544,2025-06-16,412,9,55.96,503.64,Completed,2025-06-21
708,1508,2024-05-21,97,5,1071.31,5356.55,Completed,2024-05-23
709,2039,2024-11-11,461,7,264.34,1850.38,Completed,2024-11-12
710,1213,2023-12-22,22,6,139.58,837.48,Completed,2023-12-25
711,9245,2024-01-16,152,4,17.12,68.48,Completed,2024-01-21
712,591,2025-02-12,129,10,783.89,7838.9,Completed,2025-02-15
713,9484,2025-11-14,281,2,74.31,148.62,Completed,2025-11-15
714,7908,2025-05-19,42,8,112.71,901.68,Cancelled,
715,759,2025-05-16,97,5,1071.31,5356.55,Cancelled,
716,4575,2024-04-24,403,5,486.03,2430.15,Completed,2024-04-25
717,69,2025-12-13,147,6,599.21,3595.26,Cancelled,
718,2559,2024-01-28,440,6,6.86,41.16,Completed,2024-02-02
719,2704,2025-08-24,93,1,197.61,197.61,Cancelled,
720,6741,2023-01-13,138,4,167.78,671.12,Completed,2023-01-18
721,1910,2024-06-29,110,7,99.63,697.41,Completed,2024-07-01
722,7774,2023-11-20,122,10,35.61,356.1,Completed,2023-11-22
723,7049,2025-07-31,229,10,384.38,3843.8,Completed,2025-08-01
724,9372,2024-01-13,332,5,20.9,104.5,Completed,2024-01-14
725,5513,2023-05-09,148,4,16.64,66.56,Cancelled,
726,3995,2023-01-18,393,6,956.12,5736.72,Cancelled,
727,7194,2025-12-08,63,4,61.06,244.24,Completed,2025-12-13
728,6895,2024-06-11,348,1,55.06,55.06,Completed,2024-06-14
729,2101,2023-04-14,13,8,86.65,693.2,Completed,2023-04-18
730,2707,2024-09-07,303,4,78.36,313.44,Completed,2024-09-10
731,6397,2024-03-09,126,3,33.42,100.26,Completed,2024-03-13
732,8655,2025-04-12,175,9,29.81,268.29,Pending,
733,5245,2024-04-28,457,6,417.52,2505.12,Completed,2024-04-30
734,9087,2025-05-15,333,7,387.02,2709.14,Completed,2025-05-18
735,5461,2024-09-22,477,8,470.12,3760.96,Completed,2024-09-24
736,6303,2023-09-04,329,1,348.1,348.1,Pending,
737,3652,2023-08-18,51,2,663.12,1326.24,Completed,2023-08-21
738,6590,2024-08-11,107,8,245.94,1967.52,Pending,
739,770,2024-05-01,249,4,1040.92,4163.68,Cancelled,
740,6597,2023-04-22,14,8,123.21,985.68,Completed,2023-04-24
741,4015,2025-12-09,126,6,33.42,200.52,Completed,2025-12-10
742,5916,2023-03-22,327,5,83.53,417.65,Completed,2023-03-23
743,9875,2023-04-06,26,4,81.13,324.52,Completed,2023-04-10
744,4388,2023-11-28,162,9,89.5,805.5,Completed,2023-11-30
745,6772,2025-09-19,240,9,12.13,109.17,Pending,
746,7404,2024-11-22,14,6,123.21,739.26,Pending,
747,1681,2023-03-02,182,6,178.34,1070.04,Completed,2023-03-07
748,9767,2024-01-30,10,5,25.29,126.45,Cancelled,
749,5555,2025-11-10,251,2,217.15,434.3,Completed,2025-11-15
750,7459,2024-01-07,72,1,61.29,61.29,Completed,2024-01-11
751,1269,2024-12-23,47,5,119.15,595.75,Completed,2024-12-25
752,3096,2023-09-26,43,1,271.93,271.93,Cancelled,
753,9390,2025-05-14,255,10,14.73,147.3,Completed,2025-05-15
754,5005,2023-12-28,355,1,213.02,213.02,Pending,
755,215,2025-09-20,95,6,41.62,249.72,Completed,2025-09-24
756,5971,2023-08-28,466,5,51.6,258.0,Completed,2023-08-30
757,8520,2025-10-20,77,8,384.05,3072.4,Completed,2025-10-21
758,823,2023-02-22,69,8,18.22,145.76,Completed,2023-02-23
759,1903,2023-01-31,285,10,516.8,5168.0,Completed,2023-02-03
760,4920,2023-10-14,341,2,536.57,1073.14,Completed,2023-10-16
761,4006,2024-05-20,203,8,695.04,5560.32,Completed,2024-05-25
762,1025,2025-11-14,263,10,123.47,1234.7,Completed,2025-11-15
763,1921,2024-10-27,468,7,9.73,68.11,Completed,2024-10-28
764,5106,2024-03-15,351,10,102.83,1028.3,Pending,
765,5994,2023-08-25,341,9,536.57,4829.13,Pending,
766,870,2023-07-14,91,9,55.65,500.85,Pending,
767,7180,2023-12-27,248,1,12.84,12.84,Pending,
768,3614,2024-11-05,64,1,23.37,23.37,Cancelled,
769,9987,2023-03-03,253,8,205.13,1641.04,Pending,
770,9545,2024-09-07,415,6,59.23,355.38,Cancelled,
771,6186,2023-01-21,322,1,44.53,44.53,Cancelled,
772,75,2023-03-09,402,10,181.98,1819.8,Completed,2023-03-14
773,1269,2023-05-16,58,6,136.04,816.24,Completed,2023-05-18
774,2743,2024-09-21,465,3,279.12,837.36,Completed,2024-09-22
775,4407,2025-10-18,460,10,70.36,703.6,Completed,2025-10-19
776,3718,2023-02-12,108,8,41.07,328.56,Cancelled,
777,7752,2025-10-09,371,7,133.32,933.24,Completed,2025-10-14
778,5901,2023-07-10,267,10,583.44,5834.4,Cancelled,
779,2966,2025-06-26,92,2,49.34,98.68,Cancelled,
780,9655,2025-03-13,191,5,56.06,280.3,Pending,
781,8951,2025-11-08,142,3,16.89,50.67,Completed,2025-11-11
782,6398,2025-12-29,429,7,556.79,3897.53,Pending,
783,2187,2023-07-11,12,9,32.78,295.02,Cancelled,
784,8938,2023-06-01,264,10,47.05,470.5,Completed,2023-06-04
785,7305,2025-11-03,368,6,28.53,171.18,Completed,2025-11-04
786,1627,2025-12-17,85,2,277.8,555.6,Cancelled,
787,1742,2025-12-27,388,10,53.92,539.2,Completed,2026-01-01
788,2886,2024-05-19,150,1,113.19,113.19,Cancelled,
789,6298,2025-07-16,194,2,95.04,190.08,Completed,2025-07-19
790,8871,2025-03-02,299,10,605.76,6057.6,Completed,2025-03-07
791,1389,2025-11-16,393,2,956.12,1912.24,Cancelled,
792,52,2023-05-12,277,4,525.59,2102.36,Completed,2023-05-17
793,6830,2024-02-27,377,4,1322.74,5290.96,Completed,2024-02-29
794,4538,2025-06-29,378,4,136.37,545.48,Completed,2025-06-30
795,782,2025-03-04,379,1,781.61,781.61,Completed,2025-03-06
796,4529,2025-12-22,500,1,52.33,52.33,Completed,2025-12-23
797,399,2025-08-31,432,4,27.45,109.8,Pending,
798,9463,2025-04-18,212,4,32.95,131.8,Cancelled,
799,8625,2025-06-19,73,7,305.55,2138.85,Completed,2025-06-21
800,4493,2024-06-04,244,6,43.71,262.26,Completed,2024-06-06
801,8238,2024-05-04,495,9,92.2,829.8,Cancelled,
802,9064,2025-01-04,278,1,103.21,103.21,Completed,2025-01-06
803,301,2024-05-29,279,3,111.06,333.18,Completed,2024-06-02
804,5854,2023-06-13,348,4,55.06,220.24,Pending,
805,2221,2024-02-13,79,5,140.49,702.45,Completed,2024-02-17
806,3000,2024-10-05,130,5,238.53,1192.65,Pending,
807,6352,2023-06-14,388,9,53.92,485.28,Completed,2023-06-17
808,1483,2023-10-07,296,5,31.4,157.0,Pending,
809,9191,2024-09-23,473,8,1114.06,8912.48,Completed,2024-09-26
